zz,dtcode,disticname,sdtcode,subdisticname,tvcode,villagename
29,555,Belgaum,5437,Hukeri,597599,Yalimunoli
29,555,Belgaum,5437,Hukeri,597600,Jabapur (R)
29,555,Belgaum,5437,Hukeri,597601,Hukkeri (Rural)
29,555,Belgaum,5437,Hukeri,597602,Madihalli
29,555,Belgaum,5437,Hukeri,597603,Raxi
29,555,Belgaum,5437,Hukeri,597604,Shiragaon
29,555,Belgaum,5437,Hukeri,597605,Awargol
29,555,Belgaum,5437,Hukeri,597606,Noginhal
29,555,Belgaum,5437,Hukeri,597607,Sultanpur
29,555,Belgaum,5437,Hukeri,597608,Beniwad
29,555,Belgaum,5437,Hukeri,597609,Madamakkanal
29,555,Belgaum,5437,Hukeri,597610,Bastawad
29,555,Belgaum,5437,Hukeri,597611,Goudawad
29,555,Belgaum,5437,Hukeri,597612,Badkundri
29,555,Belgaum,5437,Hukeri,597613,Yargatti
29,555,Belgaum,5437,Hukeri,597614,Yarnal
29,555,Belgaum,5437,Hukeri,597615,Hosur
29,555,Belgaum,5437,Hukeri,597616,Ingali
29,555,Belgaum,5437,Hukeri,597617,Hidkal
29,555,Belgaum,5437,Hukeri,597618,Hospet
29,555,Belgaum,5437,Hukeri,597619,Chilbhavi
29,555,Belgaum,5437,Hukeri,597620,Aralikatti
29,555,Belgaum,5437,Hukeri,597621,Shindihatti
29,555,Belgaum,5437,Hukeri,597622,Hattialur
29,555,Belgaum,5437,Hukeri,597623,Nadigudiketra
29,555,Belgaum,5437,Hukeri,597624,Ankalgudiketra
29,555,Belgaum,5437,Hukeri,597625,Ghodageri
29,555,Belgaum,5437,Hukeri,597626,Thanahattargi
29,555,Belgaum,5437,Hukeri,597627,Yemakanmardi
29,555,Belgaum,5437,Hukeri,597628,Jinaral
29,555,Belgaum,5437,Hukeri,597629,Gudaganahatti
29,555,Belgaum,5437,Hukeri,597630,Mastiholi
29,555,Belgaum,5437,Hukeri,597631,Dadabanahatti
29,555,Belgaum,5437,Hukeri,597632,Mangutti
29,555,Belgaum,5437,Hukeri,597633,Benakanholi
29,555,Belgaum,5437,Hukeri,597634,Bolasyanahatti
29,555,Belgaum,5437,Hukeri,597635,Naganur K.M.
29,555,Belgaum,5437,Hukeri,597636,Naganur K.D. 
29,555,Belgaum,5437,Hukeri,597637,Aldhal
29,555,Belgaum,5437,Hukeri,597638,Bidrewadi
29,555,Belgaum,5437,Hukeri,597639,Attihal
29,555,Belgaum,5437,Hukeri,597640,Kot
29,555,Belgaum,5437,Hukeri,597641,Bellanki
29,555,Belgaum,5437,Hukeri,597642,Dhondagatti
29,555,Belgaum,5437,Hukeri,597643,Shettihalli
29,555,Belgaum,5437,Hukeri,597644,Salamwadi
29,555,Belgaum,5437,Hukeri,597645,Khavanewadi
29,555,Belgaum,5437,Hukeri,597646,Modage
29,555,Belgaum,5437,Hukeri,597647,Daddi
29,555,Belgaum,5437,Hukeri,597648,Ramewadi
29,555,Belgaum,5437,Hukeri,597649,Biranholi
29,555,Belgaum,5437,Hukeri,597650,Islampur
29,555,Belgaum,5437,Hukeri,597651,Shahabandar
29,555,Belgaum,5437,Hukeri,597652,Chikkaladinni
29,555,Belgaum,5437,Hukeri,597653,Gutaguddi
29,555,Belgaum,5437,Hukeri,597654,Gejapati
29,555,Belgaum,5437,Hukeri,597655,Rajakatti
29,555,Belgaum,5437,Hukeri,597656,Shirur
29,555,Belgaum,5437,Hukeri,597657,Hagedal
29,555,Belgaum,5437,Hukeri,597658,Basapur
29,555,Belgaum,5437,Hukeri,597659,Wantmuri
29,555,Belgaum,5437,Hukeri,597660,Yallapur
29,555,Belgaum,5437,Hukeri,597661,Karguppi
29,555,Belgaum,5437,Hukeri,597662,Bannibagi
29,555,Belgaum,5437,Hukeri,597663,Bagarnal
29,555,Belgaum,5437,Hukeri,597664,Rustumpur
29,555,Belgaum,5437,Hukeri,597665,Pachapur
29,555,Belgaum,5437,Hukeri,597666,Gumchinmardi
29,555,Belgaum,5437,Hukeri,597667,Mavanur
29,555,Belgaum,5438,Belgaum,0,Belgaum
29,555,Belgaum,5438,Belgaum,597668,Parsenahatti
29,555,Belgaum,5438,Belgaum,597669,Sutagatti
29,555,Belgaum,5438,Belgaum,597670,Ningenhatti
29,555,Belgaum,5438,Belgaum,597671,Godihal
29,555,Belgaum,5438,Belgaum,597672,Bhutaramanahatti
29,555,Belgaum,5438,Belgaum,597673,Ramdurg
29,555,Belgaum,5438,Belgaum,597674,Halabhavi
29,555,Belgaum,5438,Belgaum,597675,Heggere
29,555,Belgaum,5438,Belgaum,597676,Bambarge
29,555,Belgaum,5438,Belgaum,597677,Kurihal (B.K)
29,555,Belgaum,5438,Belgaum,597678,Kurihal (K.H)
29,555,Belgaum,5438,Belgaum,597679,Kattanabhavi
29,555,Belgaum,5438,Belgaum,597680,Bodakyanhatti
29,555,Belgaum,5438,Belgaum,597681,Handiganur
29,555,Belgaum,5438,Belgaum,597682,Mahalenahatti
29,555,Belgaum,5438,Belgaum,597683,Chalvenahatti
29,555,Belgaum,5438,Belgaum,597684,Kedanur
29,555,Belgaum,5438,Belgaum,597685,Mannikeri
29,555,Belgaum,5438,Belgaum,597686,Agasage
29,555,Belgaum,5438,Belgaum,597687,Kadoli
29,555,Belgaum,5438,Belgaum,597688,Jafarwadi
29,555,Belgaum,5438,Belgaum,597689,Devagiri
29,555,Belgaum,5438,Belgaum,597690,Alatage
29,555,Belgaum,5438,Belgaum,597691,Goundawad (Part)
29,555,Belgaum,5438,Belgaum,597691,Goundawad (OG) (Part) 
29,555,Belgaum,5438,Belgaum,597692,Honaga
29,555,Belgaum,5438,Belgaum,597693,Bendi
29,555,Belgaum,5438,Belgaum,597694,Sonatti
29,555,Belgaum,5438,Belgaum,597695,Nandi
29,555,Belgaum,5438,Belgaum,597696,Dharanatti
29,555,Belgaum,5438,Belgaum,597697,Kenchanatti
29,555,Belgaum,5438,Belgaum,597698,Panagutti
29,555,Belgaum,5438,Belgaum,597699,Gutti
29,555,Belgaum,5438,Belgaum,597700,Harankol
29,555,Belgaum,5438,Belgaum,597701,Rangadholi
29,555,Belgaum,5438,Belgaum,597702,Hudali
29,555,Belgaum,5438,Belgaum,597703,Otamadu (Kabalapur)
29,555,Belgaum,5438,Belgaum,597704,Kabalapur (Bharmyanatti)
29,555,Belgaum,5438,Belgaum,597705,Karvinkumpi
29,555,Belgaum,5438,Belgaum,597706,Kalakhamb
29,555,Belgaum,5438,Belgaum,597707,Muchandi
29,555,Belgaum,5438,Belgaum,597708,Aste
29,555,Belgaum,5438,Belgaum,597709,Chandgad
29,555,Belgaum,5438,Belgaum,597710,Bekkinakeri
29,555,Belgaum,5438,Belgaum,597711,Attiwad
29,555,Belgaum,5438,Belgaum,597712,Maranhol
29,555,Belgaum,5438,Belgaum,597713,Gojage
29,555,Belgaum,5438,Belgaum,597714,Mannur
29,555,Belgaum,5438,Belgaum,597715,Ambewadi
29,555,Belgaum,5438,Belgaum,597716,Sulge (Uchagaon)
29,555,Belgaum,5438,Belgaum,597717,Kallehol
29,555,Belgaum,5438,Belgaum,597718,Uchagaon
29,555,Belgaum,5438,Belgaum,597719,Basurte
29,555,Belgaum,5438,Belgaum,597720,Turamari
29,555,Belgaum,5438,Belgaum,597721,Bachi
29,555,Belgaum,5438,Belgaum,597722,Kudremani
29,555,Belgaum,5438,Belgaum,597723,Sonoli
29,555,Belgaum,5438,Belgaum,597724,Belgundi
29,555,Belgaum,5438,Belgaum,597725,Bokanur
29,555,Belgaum,5438,Belgaum,597726,Savagaon
29,555,Belgaum,5438,Belgaum,597727,Mandoli
29,555,Belgaum,5438,Belgaum,597728,Hangarge
29,555,Belgaum,5438,Belgaum,597729,Bijagarni
29,555,Belgaum,5438,Belgaum,597730,Kavlewadi
29,555,Belgaum,5438,Belgaum,597731,Yalebail
29,555,Belgaum,5438,Belgaum,597732,Rakaskop
29,555,Belgaum,5438,Belgaum,597733,Dhamne S.Bailur
29,555,Belgaum,5438,Belgaum,597734,Belvatti
29,555,Belgaum,5438,Belgaum,597735,Badas (Inam)
29,555,Belgaum,5438,Belgaum,597736,Baknur
29,555,Belgaum,5438,Belgaum,597737,Kiniye
29,555,Belgaum,5438,Belgaum,597738,Karle
29,555,Belgaum,5438,Belgaum,597739,Navage
29,555,Belgaum,5438,Belgaum,597740,Janewadi
29,555,Belgaum,5438,Belgaum,597741,Kuttalawadi
29,555,Belgaum,5438,Belgaum,597742,Santibastawad
29,555,Belgaum,5438,Belgaum,597743,Bahadarwadi
29,555,Belgaum,5438,Belgaum,597744,Ranakunde
29,555,Belgaum,5438,Belgaum,597745,Waghawade
29,555,Belgaum,5438,Belgaum,597746,Desur
29,555,Belgaum,5438,Belgaum,597747,Sulge (Yellur)
29,555,Belgaum,5438,Belgaum,597748,Rajahansagad
29,555,Belgaum,5438,Belgaum,597749,Nandihalli
29,555,Belgaum,5438,Belgaum,597750,Nagenahatti
29,555,Belgaum,5438,Belgaum,597751,Zad-Shahapur
29,555,Belgaum,5438,Belgaum,597752,Dhamane S.Belgaum
29,555,Belgaum,5438,Belgaum,597753,Yaramale
29,555,Belgaum,5438,Belgaum,597754,Khanagaon (K.H.)
29,555,Belgaum,5438,Belgaum,597755,Khanagaon (B.K)
29,555,Belgaum,5438,Belgaum,597756,Chandur
29,555,Belgaum,5438,Belgaum,597757,Tumarguddi
29,555,Belgaum,5438,Belgaum,597758,Karadiguddi
29,555,Belgaum,5438,Belgaum,597759,Marihal
29,555,Belgaum,5438,Belgaum,597760,Yaddalabhavi-Hatti
29,555,Belgaum,5438,Belgaum,597761,Modge
29,555,Belgaum,5438,Belgaum,597762,Balekundri (B.K)
29,555,Belgaum,5438,Belgaum,597763,Honnihal
29,555,Belgaum,5438,Belgaum,597764,Balekundri (K.H)
29,555,Belgaum,5438,Belgaum,597765,Nilaji
29,555,Belgaum,5438,Belgaum,597766,Shindoli (Part)
29,555,Belgaum,5438,Belgaum,597766,Shindoli (OG) (Part) 
29,555,Belgaum,5438,Belgaum,597767,Basarikatti
29,555,Belgaum,5438,Belgaum,597768,Mavinakatti
29,555,Belgaum,5438,Belgaum,597769,Chandanhosur
29,555,Belgaum,5438,Belgaum,597770,Tarihal
29,555,Belgaum,5438,Belgaum,597771,Mastamardi
29,555,Belgaum,5438,Belgaum,597772,Halaga
29,555,Belgaum,5438,Belgaum,597773,Bastawad
29,555,Belgaum,5438,Belgaum,597774,Shaganamatti
29,555,Belgaum,5438,Belgaum,597775,Kondaskoppa
29,555,Belgaum,5438,Belgaum,597776,Kamakarahatti
29,555,Belgaum,5438,Belgaum,597777,Kolikopp
29,555,Belgaum,5438,Belgaum,597778,Hulikatti
29,555,Belgaum,5438,Belgaum,597779,Bassapur
29,555,Belgaum,5438,Belgaum,597780,Aralikatti
29,555,Belgaum,5438,Belgaum,597781,Bagewadi
29,555,Belgaum,5438,Belgaum,597782,Sutgatti (Ah)
29,555,Belgaum,5438,Belgaum,597783,Kanvi Karvinakoppa
29,555,Belgaum,5438,Belgaum,597784,Ankalagi (Badalankalagi)
29,555,Belgaum,5438,Belgaum,597785,Hulikavi
29,555,Belgaum,5438,Belgaum,597786,Bhendigeri
29,555,Belgaum,5438,Belgaum,597787,Gajapati
29,555,Belgaum,5438,Belgaum,597788,Badas (K.H)
29,555,Belgaum,5438,Belgaum,597789,Kukadoli
29,555,Belgaum,5438,Belgaum,597790,Virapankoppa
29,555,Belgaum,5438,Belgaum,597791,Mutnal
29,555,Belgaum,5438,Belgaum,597792,Kakati (CT)
29,555,Belgaum,5438,Belgaum,597793,Hindalgi (CT)
29,555,Belgaum,5438,Belgaum,597794,Kangrali (KH) (CT)
29,555,Belgaum,5438,Belgaum,597795,Kangrali (BK) (CT)
29,555,Belgaum,5438,Belgaum,597796,Sulebhavi (CT)
29,555,Belgaum,5438,Belgaum,597797,Sambra (CT)
29,555,Belgaum,5438,Belgaum,597798,Mutga (CT)
29,555,Belgaum,5438,Belgaum,597799,Benakanahalli (CT)
29,555,Belgaum,5438,Belgaum,597800,Peeranwadi (CT)
29,555,Belgaum,5438,Belgaum,597801,Machche (CT)
29,555,Belgaum,5438,Belgaum,597802,Yellur (CT)
29,555,Belgaum,5439,Khanapur,0,Khanapur
29,555,Belgaum,5439,Khanapur,597803,Huland
29,555,Belgaum,5439,Khanapur,597804,Chigule
29,555,Belgaum,5439,Khanapur,597805,Kanakumbi
29,555,Belgaum,5439,Khanapur,597806,Chorla
29,555,Belgaum,5439,Khanapur,597807,Parwad
29,555,Belgaum,5439,Khanapur,597808,Chikhale
29,555,Belgaum,5439,Khanapur,597809,Betne
29,555,Belgaum,5439,Khanapur,597810,Talawade
29,555,Belgaum,5439,Khanapur,597811,Golyali
29,555,Belgaum,5439,Khanapur,597812,Betageri
29,555,Belgaum,5439,Khanapur,597813,Torali
29,555,Belgaum,5439,Khanapur,597814,Amate
29,555,Belgaum,5439,Khanapur,597815,Gawase
29,555,Belgaum,5439,Khanapur,597816,Amagaon
29,555,Belgaum,5439,Khanapur,597817,Chapoli
29,555,Belgaum,5439,Khanapur,597818,Kalmani
29,555,Belgaum,5439,Khanapur,597819,Habbanatti
29,555,Belgaum,5439,Khanapur,597820,Devachihatti
29,555,Belgaum,5439,Khanapur,597821,Bailur
29,555,Belgaum,5439,Khanapur,597822,Morab
29,555,Belgaum,5439,Khanapur,597823,Uchawade
29,555,Belgaum,5439,Khanapur,597824,Kusamalli
29,555,Belgaum,5439,Khanapur,597825,Olamani
29,555,Belgaum,5439,Khanapur,597826,Jamboti
29,555,Belgaum,5439,Khanapur,597827,Kapoli K.Chapoli
29,555,Belgaum,5439,Khanapur,597828,Budase
29,555,Belgaum,5439,Khanapur,597829,Mugawade
29,555,Belgaum,5439,Khanapur,597830,Kabanali
29,555,Belgaum,5439,Khanapur,597831,Kavale
29,555,Belgaum,5439,Khanapur,597832,Kanjale
29,555,Belgaum,5439,Khanapur,597833,Amboli
29,555,Belgaum,5439,Khanapur,597834,Nilawade
29,555,Belgaum,5439,Khanapur,597835,Daroli
29,555,Belgaum,5439,Khanapur,597836,Otoli
29,555,Belgaum,5439,Khanapur,597837,Malavi
29,555,Belgaum,5439,Khanapur,597838,Alloli-Kansoli
29,555,Belgaum,5439,Khanapur,597839,Modekop
29,555,Belgaum,5439,Khanapur,597840,Thirthkunde
29,555,Belgaum,5439,Khanapur,597841,Katagali
29,555,Belgaum,5439,Khanapur,597842,Nagurda
29,555,Belgaum,5439,Khanapur,597843,Harasanwadi
29,555,Belgaum,5439,Khanapur,597844,Bacholi
29,555,Belgaum,5439,Khanapur,597845,Ramgurwadi
29,555,Belgaum,5439,Khanapur,597846,Ganebail
29,555,Belgaum,5439,Khanapur,597847,Nittur
29,555,Belgaum,5439,Khanapur,597848,Idalhond
29,555,Belgaum,5439,Khanapur,597849,Garlagunji
29,555,Belgaum,5439,Khanapur,597850,Singinkop
29,555,Belgaum,5439,Khanapur,597851,Ankale
29,555,Belgaum,5439,Khanapur,597852,Khemewadi
29,555,Belgaum,5439,Khanapur,597853,Nidagal
29,555,Belgaum,5439,Khanapur,597854,Topinkatti
29,555,Belgaum,5439,Khanapur,597855,Bidarbhavi
29,555,Belgaum,5439,Khanapur,597856,Devalatti
29,555,Belgaum,5439,Khanapur,597857,Jainkoppa
29,555,Belgaum,5439,Khanapur,597858,Lokoli
29,555,Belgaum,5439,Khanapur,597859,Sannahosur
29,555,Belgaum,5439,Khanapur,597860,Bhandargali
29,555,Belgaum,5439,Khanapur,597861,Baragaon
29,555,Belgaum,5439,Khanapur,597862,Dukkarwadi
29,555,Belgaum,5439,Khanapur,597863,Mudewadi
29,555,Belgaum,5439,Khanapur,597864,Hattar Gunji
29,555,Belgaum,5439,Khanapur,597865,Halakarni
29,555,Belgaum,5439,Khanapur,597866,Manasapur
29,555,Belgaum,5439,Khanapur,597867,Asoga
29,555,Belgaum,5439,Khanapur,597868,Rumewadi
29,555,Belgaum,5439,Khanapur,597869,Karambal
29,555,Belgaum,5439,Khanapur,597870,Koundal
29,555,Belgaum,5439,Khanapur,597871,Jalage
29,555,Belgaum,5439,Khanapur,597872,Kuppatagiri
29,555,Belgaum,5439,Khanapur,597873,Khanapur (Rural)
29,555,Belgaum,5439,Khanapur,597874,Doddahosur
29,555,Belgaum,5439,Khanapur,597875,Balogi
29,555,Belgaum,5439,Khanapur,597876,Yadoga
29,555,Belgaum,5439,Khanapur,597877,Lakkebail
29,555,Belgaum,5439,Khanapur,597878,Kamsinkop
29,555,Belgaum,5439,Khanapur,597879,Parishwad
29,555,Belgaum,5439,Khanapur,597880,Gadikop
29,555,Belgaum,5439,Khanapur,597881,Hire-Hattiholi
29,555,Belgaum,5439,Khanapur,597882,Chikkahattiholi
29,555,Belgaum,5439,Khanapur,597883,Jikanur
29,555,Belgaum,5439,Khanapur,597884,Karvinkop
29,555,Belgaum,5439,Khanapur,597885,Chikkamanoli
29,555,Belgaum,5439,Khanapur,597886,Hiremanoli
29,555,Belgaum,5439,Khanapur,597887,Chikadinkop
29,555,Belgaum,5439,Khanapur,597888,Kagganagi
29,555,Belgaum,5439,Khanapur,597889,Kodachwad
29,555,Belgaum,5439,Khanapur,597890,Vaddebail
29,555,Belgaum,5439,Khanapur,597891,Chapagaon
29,555,Belgaum,5439,Khanapur,597892,Allehol
29,555,Belgaum,5439,Khanapur,597893,Shivoli
29,555,Belgaum,5439,Khanapur,597894,Karalga
29,555,Belgaum,5439,Khanapur,597895,Hebbal
29,555,Belgaum,5439,Khanapur,597896,Navage
29,555,Belgaum,5439,Khanapur,597897,Channewadi
29,555,Belgaum,5439,Khanapur,597898,Bhuttewadi
29,555,Belgaum,5439,Khanapur,597899,Zunjawad K.Nandagad
29,555,Belgaum,5439,Khanapur,597900,Kasabanandgad
29,555,Belgaum,5439,Khanapur,597901,Khairwad
29,555,Belgaum,5439,Khanapur,597902,Hadalaga
29,555,Belgaum,5439,Khanapur,597903,Deminkop
29,555,Belgaum,5439,Khanapur,597904,Avarolli
29,555,Belgaum,5439,Khanapur,597905,Banki-Basarikatti
29,555,Belgaum,5439,Khanapur,597906,Bekwad
29,555,Belgaum,5439,Khanapur,597907,Kadatanbagewadi
29,555,Belgaum,5439,Khanapur,597908,Hire-Angrolli
29,555,Belgaum,5439,Khanapur,597909,Tolagi
29,555,Belgaum,5439,Khanapur,597910,Itagi
29,555,Belgaum,5439,Khanapur,597911,Bogur
29,555,Belgaum,5439,Khanapur,597912,Gandigwad
29,555,Belgaum,5439,Khanapur,597913,Holda
29,555,Belgaum,5439,Khanapur,597914,Kelil
29,555,Belgaum,5439,Khanapur,597915,Mendil
29,555,Belgaum,5439,Khanapur,597916,Degaon
29,555,Belgaum,5439,Khanapur,597917,Gavali
29,555,Belgaum,5439,Khanapur,597918,Pastoli
29,555,Belgaum,5439,Khanapur,597919,Kongale
29,555,Belgaum,5439,Khanapur,597920,Jamagaon
29,555,Belgaum,5439,Khanapur,597921,Hemmadaga
29,555,Belgaum,5439,Khanapur,597922,Abanali
29,555,Belgaum,5439,Khanapur,597923,Nerase
29,555,Belgaum,5439,Khanapur,597924,Manturga
29,555,Belgaum,5439,Khanapur,597925,Teregali
29,555,Belgaum,5439,Khanapur,597926,Shiroli
29,555,Belgaum,5439,Khanapur,597927,Dongargaon
29,555,Belgaum,5439,Khanapur,597928,Warkhadpatye
29,555,Belgaum,5439,Khanapur,597929,Akrali
29,555,Belgaum,5439,Khanapur,597930,Mohiset
29,555,Belgaum,5439,Khanapur,597931,Kirawale (K.G.)
29,555,Belgaum,5439,Khanapur,597932,Ambewadi
29,555,Belgaum,5439,Khanapur,597933,Sangargali
29,555,Belgaum,5439,Khanapur,597934,Tivoli
29,555,Belgaum,5439,Khanapur,597935,Haruri
29,555,Belgaum,5439,Khanapur,597936,Shedegali
29,555,Belgaum,5439,Khanapur,597937,Honakal
29,555,Belgaum,5439,Khanapur,597938,Gangawali
29,555,Belgaum,5439,Khanapur,597939,Savargali
29,555,Belgaum,5439,Khanapur,597940,Shindholli
29,555,Belgaum,5439,Khanapur,597941,Dhokegali
29,555,Belgaum,5439,Khanapur,597942,Manikwadi
29,555,Belgaum,5439,Khanapur,597943,Gunji
29,555,Belgaum,5439,Khanapur,597944,Kamatage
29,555,Belgaum,5439,Khanapur,597945,Watre
29,555,Belgaum,5439,Khanapur,597946,Ghose (K.H.)
29,555,Belgaum,5439,Khanapur,597947,Diggegali
29,555,Belgaum,5439,Khanapur,597948,Jatage
29,555,Belgaum,5439,Khanapur,597949,Bhalake (K.H.)
29,555,Belgaum,5439,Khanapur,597950,Bhalake(B.K)
29,555,Belgaum,5439,Khanapur,597951,Shimpewadi
29,555,Belgaum,5439,Khanapur,597952,Karanjal
29,555,Belgaum,5439,Khanapur,597953,Padalwadi
29,555,Belgaum,5439,Khanapur,597954,Halasal
29,555,Belgaum,5439,Khanapur,597955,Anagadi
29,555,Belgaum,5439,Khanapur,597956,Kapoli (K.G.)
29,555,Belgaum,5439,Khanapur,597957,Ghose (B.K.)
29,555,Belgaum,5439,Khanapur,597958,Potoli
29,555,Belgaum,5439,Khanapur,597959,Machali
29,555,Belgaum,5439,Khanapur,597960,Satanali
29,555,Belgaum,5439,Khanapur,597961,Manjarpai (K.G.)
29,555,Belgaum,5439,Khanapur,597962,Mundwad-Pimpale
29,555,Belgaum,5439,Khanapur,597963,Gharli
29,555,Belgaum,5439,Khanapur,597964,Chinchewadi
29,555,Belgaum,5439,Khanapur,597965,Kodagai
29,555,Belgaum,5439,Khanapur,597966,Shivathan
29,555,Belgaum,5439,Khanapur,597967,Shindholi (K.H.)
29,555,Belgaum,5439,Khanapur,597968,Shindholli (B.K.)
29,555,Belgaum,5439,Khanapur,597969,Bhatewadi
29,555,Belgaum,5439,Khanapur,597970,Malwad
29,555,Belgaum,5439,Khanapur,597971,Ghotagali
29,555,Belgaum,5439,Khanapur,597972,Devarai
29,555,Belgaum,5439,Khanapur,597973,Tarawad
29,555,Belgaum,5439,Khanapur,597974,Suwatawadi
29,555,Belgaum,5439,Khanapur,597975,Kumbarda
29,555,Belgaum,5439,Khanapur,597976,Bamanakop
29,555,Belgaum,5439,Khanapur,597977,Jambegali
29,555,Belgaum,5439,Khanapur,597978,Bastawad
29,555,Belgaum,5439,Khanapur,597979,Sulegali
29,555,Belgaum,5439,Khanapur,597980,Nagaragali
29,555,Belgaum,5439,Khanapur,597981,Bijagarni
29,555,Belgaum,5439,Khanapur,597982,Halashi
29,555,Belgaum,5439,Khanapur,597983,Mendegali
29,555,Belgaum,5439,Khanapur,597984,Halaga
29,555,Belgaum,5439,Khanapur,597985,Merada
29,555,Belgaum,5439,Khanapur,597986,Karajagi
29,555,Belgaum,5439,Khanapur,597987,Kirhalashi
29,555,Belgaum,5439,Khanapur,597988,Hattarwad
29,555,Belgaum,5439,Khanapur,597989,Gundapi
29,555,Belgaum,5439,Khanapur,597990,Sagare
29,555,Belgaum,5439,Khanapur,597991,Nanjankodal
29,555,Belgaum,5439,Khanapur,597992,Doddebail
29,555,Belgaum,5439,Khanapur,597993,Junjwad (K.G.)
29,555,Belgaum,5439,Khanapur,597994,Bidi
29,555,Belgaum,5439,Khanapur,597995,Hindalagi
29,555,Belgaum,5439,Khanapur,597996,Chick-Angrolli
29,555,Belgaum,5439,Khanapur,597997,Hulikottal
29,555,Belgaum,5439,Khanapur,597998,Handur
29,555,Belgaum,5439,Khanapur,597999,Kasamalagi
29,555,Belgaum,5439,Khanapur,598000,Mangenkop-Alias Ghosenatti
29,555,Belgaum,5439,Khanapur,598001,Adi
29,555,Belgaum,5439,Khanapur,598002,Golihalli
29,555,Belgaum,5439,Khanapur,598003,Chankebail
29,555,Belgaum,5439,Khanapur,598004,Gastoli
29,555,Belgaum,5439,Khanapur,598005,Bhuranaki
29,555,Belgaum,5439,Khanapur,598006,Maskenahatti
29,555,Belgaum,5439,Khanapur,598007,Balagund
29,555,Belgaum,5439,Khanapur,598008,Tavargatti
29,555,Belgaum,5439,Khanapur,598009,Bhistenatti
29,555,Belgaum,5439,Khanapur,598010,Godholi
29,555,Belgaum,5439,Khanapur,598011,Chunchwad
29,555,Belgaum,5439,Khanapur,598012,Karikatti
29,555,Belgaum,5439,Khanapur,598013,Kukenatti Alias (Ramapur)
29,555,Belgaum,5439,Khanapur,598014,Kerwad (Gundyanati)
29,555,Belgaum,5439,Khanapur,598015,Surapur
29,555,Belgaum,5439,Khanapur,598016,Kakkeri
29,555,Belgaum,5439,Khanapur,598017,Linganmath
29,555,Belgaum,5439,Khanapur,598018,Gundolli
29,555,Belgaum,5439,Khanapur,598019,Godageri
29,555,Belgaum,5439,Khanapur,598020,Pur
29,555,Belgaum,5439,Khanapur,598021,Mouje Nandgad (CT)
29,555,Belgaum,5439,Khanapur,598022,Londa (CT)
29,555,Belgaum,5440,Sampgaon,0,Sampgaon
29,555,Belgaum,5440,Sampgaon,598023,Deshanur
29,555,Belgaum,5440,Sampgaon,598024,Mohare
29,555,Belgaum,5440,Sampgaon,598025,Nesargi
29,555,Belgaum,5440,Sampgaon,598026,Koldur
29,555,Belgaum,5440,Sampgaon,598027,Mallapur Kariyat Nesargi
29,555,Belgaum,5440,Sampgaon,598028,Ujjanatti
29,555,Belgaum,5440,Sampgaon,598029,Hanabar Hatti
29,555,Belgaum,5440,Sampgaon,598030,Gajaminhal
29,555,Belgaum,5440,Sampgaon,598031,Hoskoti
29,555,Belgaum,5440,Sampgaon,598032,Mastamaradi
29,555,Belgaum,5440,Sampgaon,598033,Sunakumpi
29,555,Belgaum,5440,Sampgaon,598034,Vannur
29,555,Belgaum,5440,Sampgaon,598035,Mekalmaradi
29,555,Belgaum,5440,Sampgaon,598036,Kalkuppi
29,555,Belgaum,5440,Sampgaon,598037,Somanatti
29,555,Belgaum,5440,Sampgaon,598038,Madanbhavi
29,555,Belgaum,5440,Sampgaon,598039,Mattikoppa
29,555,Belgaum,5440,Sampgaon,598040,Hogarti
29,555,Belgaum,5440,Sampgaon,598041,Hanamana Hatti
29,555,Belgaum,5440,Sampgaon,598042,Sutagatti
29,555,Belgaum,5440,Sampgaon,598043,Bairanatti
29,555,Belgaum,5440,Sampgaon,598044,Yaraguddi
29,555,Belgaum,5440,Sampgaon,598045,Lakkundi
29,555,Belgaum,5440,Sampgaon,598046,Muraki Bhavi
29,555,Belgaum,5440,Sampgaon,598047,Nagnur
29,555,Belgaum,5440,Sampgaon,598048,Bhavihal
29,555,Belgaum,5440,Sampgaon,598049,Yaragoppa
29,555,Belgaum,5440,Sampgaon,598050,Jakkanaikanakoppa
29,555,Belgaum,5440,Sampgaon,598051,Hannikeri
29,555,Belgaum,5440,Sampgaon,598052,Hiremele
29,555,Belgaum,5440,Sampgaon,598053,Marikatti
29,555,Belgaum,5440,Sampgaon,598054,Ganikoppa
29,555,Belgaum,5440,Sampgaon,598055,Shigihalli Kariyat Sampagaon
29,555,Belgaum,5440,Sampgaon,598056,Pularkoppa
29,555,Belgaum,5440,Sampgaon,598057,Navalgatti
29,555,Belgaum,5440,Sampgaon,598058,Giriyal Kariyat Bagewadi
29,555,Belgaum,5440,Sampgaon,598059,Benachinamardi
29,555,Belgaum,5440,Sampgaon,598060,Chick-Bagewadi
29,555,Belgaum,5440,Sampgaon,598061,Tigadi
29,555,Belgaum,5440,Sampgaon,598062,Gaddikurvinkoppa
29,555,Belgaum,5440,Sampgaon,598063,Mardinagalapur
29,555,Belgaum,5440,Sampgaon,598064,Kallur
29,555,Belgaum,5440,Sampgaon,598065,Holihosur
29,555,Belgaum,5440,Sampgaon,598066,Kuragund
29,555,Belgaum,5440,Sampgaon,598067,Pattihal Kariyat Sampagaon
29,555,Belgaum,5440,Sampgaon,598068,Sampagaon (Bailhongal)
